mean_ch0,std_ch0,slope_ch0,autocorr1_ch0,max_abs_ch0,cusum_range_ch0,mean_ch1,std_ch1,slope_ch1,autocorr1_ch1,max_abs_ch1,cusum_range_ch1,mean_nis,max_nis,corr_01,exceed_frac,label_index,label
-1.472852292e+00,1.082631197e+00,-3.783200610e-01,-4.649358541e-02,4.406611894e+00,9.335769769e-01,1.583301051e+00,1.114012752e+00,-1.148274499e-01,9.084646762e-02,4.010416864e+00,1.367320540e+00,7.089250810e+00,2.072445181e+01,-3.959340607e-02,3.100000000e-01,1,sensor_bias
1.133056277e-01,1.002008441e+00,-3.006067902e-03,4.943643347e-02,3.346020571e+00,1.100112018e+00,6.254652727e-02,9.703516257e-01,5.011534608e-01,-3.756555910e-02,3.215006415e+00,1.213568082e+00,1.962353427e+00,1.125619671e+01,3.530653870e-02,2.000000000e-02,0,none
-9.696905301e-02,9.000956828e-01,6.754983253e-01,1.198979588e-01,3.077089264e+00,1.305346449e+00,5.119656834e-03,9.047345080e-01,-2.957115365e-01,1.431059679e-02,2.514901021e+00,9.136679187e-01,1.638145976e+00,1.062792230e+01,1.303044456e-01,1.000000000e-02,0,none
2.590011930e-01,1.121447809e+00,9.459394199e-01,-9.713843991e-03,3.577550580e+00,1.252599946e+00,-5.818985067e-01,1.146441841e+00,-1.991124583e+00,2.829793967e-01,2.983790006e+00,3.007198852e+00,2.977661573e+00,1.348366055e+01,-1.263415132e-01,4.000000000e-02,2,sensor_drift
3.707223119e-01,1.124701545e+00,1.177808252e+00,2.485889699e-02,3.577550580e+00,1.660313553e+00,-7.565050122e-01,1.120534997e+00,-1.455425333e+00,1.616269903e-01,2.994805987e+00,2.310979756e+00,3.230287111e+00,1.348366055e+01,-1.071777650e-01,5.000000000e-02,2,sensor_drift
5.389995332e-01,1.167821072e+00,1.410168834e+00,3.838795965e-03,3.577550580e+00,2.216097800e+00,-1.069176619e+00,1.185353231e+00,-1.697733258e+00,1.862971306e-01,3.434182299e+00,2.125510748e+00,4.202527478e+00,1.554242612e+01,-9.261174309e-02,1.000000000e-01,2,sensor_drift
8.357771683e-01,1.144336446e+00,1.924584897e+00,5.942420390e-02,3.510780727e+00,2.542528679e+00,-1.486533914e+00,1.190958758e+00,-1.690531945e+00,1.656578530e-01,3.641120880e+00,2.729972410e+00,5.636195218e+00,1.827681838e+01,-1.022100897e-01,1.900000000e-01,2,sensor_drift
2.328687578e-01,9.398166228e-01,1.146298457e-01,-6.345788051e-02,2.494276121e+00,9.724471307e-01,8.999249214e-02,1.053621746e+00,-3.102797433e-01,9.185800088e-02,2.250256460e+00,1.292664566e+00,2.055700575e+00,8.683538845e+00,2.696339282e-02,0.000000000e+00,0,none
-1.877813042e-01,9.418336657e-01,-1.003128772e-01,-2.304136876e-01,2.242533492e+00,1.098394920e+00,-5.332251861e-03,9.468150683e-01,-1.190440234e-01,-1.834012753e-01,2.239518341e+00,1.125606629e+00,1.818799679e+00,7.557021010e+00,4.415904024e-02,0.000000000e+00,0,none
-4.812309464e+00,1.766119702e+00,-5.799690465e+00,9.590974843e-01,6.734096997e+00,7.310869024e+00,1.457938479e+00,1.698446077e+00,4.542721208e+00,6.555348653e-01,5.166055611e+00,5.907631805e+00,3.128780486e+01,6.822116225e+01,-7.131843912e-01,8.400000000e-01,3,sensor_stuck
-5.372458809e+00,1.319217405e+00,-4.334123044e+00,9.623490359e-01,6.734096997e+00,5.549185512e+00,1.829833594e+00,1.728154870e+00,4.502692639e+00,5.866439219e-01,5.663657577e+00,5.910106334e+00,3.693845845e+01,7.653142437e+01,-7.285952905e-01,9.400000000e-01,3,sensor_stuck
-5.917361159e+00,8.564732721e-01,-2.694913065e+00,9.662900496e-01,6.734096997e+00,3.601450052e+00,2.555265192e+00,1.819320415e+00,5.001151990e+00,6.397095741e-01,6.894358332e+00,6.335445961e+00,4.558801653e+01,9.038179658e+01,-7.295641691e-01,1.000000000e+00,3,sensor_stuck
-6.282719468e+00,3.861845004e-01,-2.532766475e-01,9.501774925e-01,6.734096997e+00,1.671567912e+00,3.534468763e+00,1.574757608e+00,3.724199238e+00,4.749543430e-01,6.894358332e+00,4.965842660e+00,5.459403334e+01,9.038179658e+01,-2.562546887e-01,1.000000000e+00,3,sensor_stuck
1.060399829e-01,1.081507378e+00,1.051025226e+00,1.524854723e-01,2.488488662e+00,1.854848272e+00,1.111681732e-01,9.208191498e-01,7.843103884e-02,-1.028581281e-01,3.195015949e+00,8.574556212e-01,2.041168956e+00,1.210130235e+01,-1.218421556e-01,1.000000000e-02,0,none
-2.706837042e-01,9.586239415e-01,7.695691385e-01,9.687286568e-02,2.408356255e+00,1.649725450e+00,-2.055043298e-03,1.086225961e+00,2.718978278e-01,7.311289605e-02,2.947279732e+00,1.346501880e+00,2.172120590e+00,1.087211450e+01,1.355221315e-01,2.000000000e-02,0,none
-2.610944840e+00,4.367755763e+00,-1.448089786e+01,9.582769200e-01,8.519751504e+00,1.788816117e+01,5.924805763e-02,1.560232178e+00,3.910234006e+00,5.687557588e-01,3.837577685e+00,5.476636707e+00,2.833215815e+01,7.585300243e+01,-6.036240652e-01,7.400000000e-01,4,sensor_dropout
-4.125704414e+00,3.455854107e+00,-1.167915799e+01,9.595891986e-01,9.036067031e+00,1.427480660e+01,4.559285801e-01,1.826329537e+00,5.218852973e+00,6.863607706e-01,4.781334196e+00,6.904966792e+00,3.250771496e+01,1.027871890e+02,-7.672584381e-01,7.400000000e-01,4,sensor_dropout
-5.870233571e+00,2.737848584e+00,-9.427688176e+00,9.651427618e-01,1.008534260e+01,1.163987267e+01,1.221769559e+00,1.996064168e+00,5.903552554e+00,6.984888652e-01,5.664073581e+00,7.634658780e+00,4.743245007e+01,1.337958649e+02,-8.396195547e-01,8.300000000e-01,4,sensor_dropout
-8.071541241e+00,2.306425123e+00,-7.973070662e+00,9.706183821e-01,1.161584183e+01,1.003757660e+01,2.870018207e+00,2.280609765e+00,6.933568793e+00,7.679140509e-01,7.386096306e+00,8.899771323e+00,8.390756027e+01,1.835603129e+02,-8.704945698e-01,1.000000000e+00,4,sensor_dropout
8.811891852e-02,1.007992596e+00,3.804690200e-01,2.985112431e-02,2.999546529e+00,9.850089759e-01,-6.749848812e-02,1.074210214e+00,8.678054137e-02,6.785567984e-02,3.009110067e+00,1.135572891e+00,2.182297648e+00,1.215099299e+01,-2.196554944e-02,2.000000000e-02,0,none
-2.511142844e-02,9.731097703e-01,-5.503772355e-01,-7.275085688e-02,2.599880170e+00,1.095279099e+00,1.201683659e-01,1.051330283e+00,-3.917692300e-01,-8.509545663e-02,2.928455076e+00,1.308951502e+00,2.067309010e+00,1.066839956e+01,-8.097337626e-03,3.000000000e-02,0,none
1.729912629e+00,1.665725113e+00,4.288529357e+00,5.312838518e-01,7.082724215e+00,5.482971154e+00,2.933411229e+00,2.228390286e+00,7.075818173e+00,8.313672138e-01,7.973842351e+00,9.051081967e+00,1.933786256e+01,9.019600897e+01,6.947925729e-01,5.300000000e-01,5,actuator_loss_of_effectiveness
2.240598770e+00,1.891034995e+00,5.176294554e+00,6.155747397e-01,7.082724215e+00,6.702387752e+00,3.632684571e+00,2.281920728e+00,7.314473555e+00,8.477262027e-01,8.011478686e+00,9.534536052e+00,2.699985560e+01,9.980142460e+01,7.335019747e-01,6.300000000e-01,5,actuator_loss_of_effectiveness
3.028516140e+00,2.068330971e+00,5.890517771e+00,6.514560249e-01,8.078538578e+00,7.720242850e+00,4.752460510e+00,2.470504259e+00,7.989685336e+00,8.470060477e-01,1.016902572e+01,1.007872122e+01,4.213917521e+01,1.557267934e+02,7.477764220e-01,7.700000000e-01,5,actuator_loss_of_effectiveness
4.663938773e+00,2.490854069e+00,7.610296527e+00,7.669141130e-01,9.691658553e+00,9.656440672e+00,6.892272210e+00,2.707773322e+00,8.832993028e+00,8.672409050e-01,1.268137655e+01,1.109939277e+01,8.279213145e+01,2.378386100e+02,8.221889092e-01,9.600000000e-01,5,actuator_loss_of_effectiveness
4.499618583e-03,9.974443639e-01,3.041455282e-01,1.113627718e-01,2.989300235e+00,1.240661585e+00,1.179723106e-01,8.884452187e-01,-3.281139557e-01,-4.261745373e-04,2.257845023e+00,1.013838887e+00,1.798167878e+00,9.257786961e+00,3.479729409e-02,1.000000000e-02,0,none
1.038410910e-01,1.055774152e+00,1.097164673e-01,-6.037553425e-02,3.200266127e+00,7.245085019e-01,-1.713064444e-03,1.118510811e+00,1.925940564e-01,-2.293960312e-02,3.832893053e+00,1.065260886e+00,2.376511401e+00,1.527488871e+01,-1.571166123e-01,3.000000000e-02,0,none
-1.809652588e-01,9.795060894e-01,-3.340125546e-01,-9.327512401e-02,2.336663986e+00,9.063823318e-01,-5.044039429e-01,1.056293483e+00,-8.277986452e-01,-9.806510661e-02,3.218608841e+00,1.367143571e+00,2.362359863e+00,1.225784983e+01,-9.100511179e-03,4.000000000e-02,6,actuator_stuck
-2.859875031e-01,1.053768652e+00,-1.014401017e+00,-3.230739954e-02,3.380948989e+00,1.683546940e+00,-7.670714605e-01,1.168898963e+00,-1.431430011e+00,1.199865055e-01,3.531137269e+00,2.463271653e+00,3.146940637e+00,1.749084466e+01,1.826370778e-01,9.000000000e-02,6,actuator_stuck
-5.077215779e-01,1.126572429e+00,-1.701761223e+00,6.745187657e-02,3.380948989e+00,2.657055422e+00,-1.051782677e+00,1.271359917e+00,-2.561982263e+00,3.680597543e-01,3.746494517e+00,3.695337642e+00,4.249549476e+00,1.749084466e+01,3.310328657e-01,1.500000000e-01,6,actuator_stuck
-1.087147096e+00,1.347517676e+00,-3.027592787e+00,3.638334250e-01,4.166469745e+00,4.134293282e+00,-1.990314125e+00,1.764221919e+00,-4.905036852e+00,6.489181786e-01,6.608971870e+00,6.486994117e+00,1.007152199e+01,5.015587514e+01,5.712331958e-01,3.600000000e-01,6,actuator_stuck
6.701652042e-03,1.039131756e+00,-6.933444164e-01,2.546386634e-02,2.259060766e+00,1.540399838e+00,7.080817693e-02,1.020968218e+00,4.695417614e-02,4.435918533e-02,2.693490544e+00,1.098846590e+00,2.127229618e+00,8.056866349e+00,1.138076640e-01,0.000000000e+00,0,none
1.535665695e-01,9.084598958e-01,-3.659218113e-01,1.505231969e-02,2.430931309e+00,1.073235591e+00,9.419525397e-02,9.011157122e-01,-1.654229600e-01,-4.455999559e-02,2.406521121e+00,1.205728385e+00,1.669764346e+00,9.629139146e+00,9.301784249e-02,1.000000000e-02,0,none
-3.746603265e-01,1.040059152e+00,-1.312404856e+00,1.485778280e-02,2.987502067e+00,2.159048825e+00,-5.668674140e-01,1.083229431e+00,-9.932690188e-01,5.174157538e-02,3.650384402e+00,1.698147515e+00,2.716818064e+00,1.440379318e+01,1.331535432e-01,6.000000000e-02,7,actuator_runaway
-4.307361195e-01,9.878749172e-01,-1.447906967e+00,3.130289480e-02,2.987502067e+00,2.141891662e+00,-6.884451801e-01,1.147443714e+00,-1.421422182e+00,1.191404862e-01,3.650384402e+00,2.091783576e+00,2.952014299e+00,1.565998545e+01,1.641372191e-01,7.000000000e-02,7,actuator_runaway
-5.698460736e-01,1.009253166e+00,-1.132814773e+00,3.634250491e-02,2.987502067e+00,1.845175883e+00,-8.885121955e-01,1.120507120e+00,-1.058071078e+00,4.816067396e-02,3.650384402e+00,1.643920793e+00,3.388306628e+00,1.565998545e+01,1.681973497e-01,9.000000000e-02,7,actuator_runaway
-8.820871003e-01,1.020936846e+00,-1.024766597e+00,1.548986165e-01,3.350697013e+00,1.744288274e+00,-1.231012720e+00,1.217599686e+00,-2.133448683e+00,2.570203852e-01,3.792404458e+00,2.749238761e+00,4.818331010e+00,1.940242960e+01,1.910356410e-01,1.700000000e-01,7,actuator_runaway
6.993266417e-02,9.954748023e-01,-2.701992955e-01,5.272729378e-02,2.886388273e+00,1.130646167e+00,3.026642361e-02,1.050116370e+00,-2.277260046e-01,-3.676890397e-03,2.330140621e+00,1.275606188e+00,2.099521107e+00,1.290541207e+01,-6.893284837e-04,1.000000000e-02,0,none
-2.114570329e-01,1.088799818e+00,-4.706826226e-01,1.137149127e-02,2.981103456e+00,9.997040363e-01,1.072021483e-01,1.102217435e+00,-1.151538446e-01,3.219479376e-02,3.057312429e+00,1.486833354e+00,2.456574694e+00,9.961026392e+00,-1.844437134e-02,2.000000000e-02,0,none
-3.416856838e-02,1.165036165e+00,-5.346199646e-01,-5.893226814e-03,2.585212511e+00,1.541501364e+00,1.589811067e-01,1.020721156e+00,1.859171870e-01,-1.204385542e-01,2.822037329e+00,8.694334096e-01,2.425623426e+00,1.025671478e+01,-6.635046661e-02,3.000000000e-02,0,none
-2.962225254e-02,1.154910516e+00,-2.966792956e-01,1.313488858e-02,2.585212511e+00,1.459553475e+00,1.531802361e-01,1.044047963e+00,2.812020571e-01,-7.570443258e-02,2.822037329e+00,8.410091436e-01,2.448196111e+00,1.025671478e+01,-6.786193031e-02,3.000000000e-02,0,none
-6.838384705e-02,1.060666750e+00,5.701019472e-02,-7.119538070e-02,2.585212511e+00,1.327764054e+00,1.412196980e-01,9.963474705e-01,4.835330751e-01,1.537190238e-02,2.822037329e+00,9.306519719e-01,2.142341590e+00,1.025671478e+01,-5.365153002e-02,2.000000000e-02,0,none
-5.953058906e-02,1.075291561e+00,3.261500610e-01,-7.303742116e-02,2.585212511e+00,1.322988932e+00,1.416745948e-01,8.806382990e-01,3.488309335e-01,5.197464156e-02,2.075324634e+00,9.288778742e-01,1.955391336e+00,6.945489240e+00,7.279578305e-03,0.000000000e+00,0,none
-4.571699446e-02,1.049622342e+00,7.690437453e-01,9.898416070e-02,2.685756987e+00,1.516706423e+00,1.730073512e-02,9.943428374e-01,-3.787223064e-01,-7.059544561e-02,2.496758951e+00,9.630930937e-01,2.092814098e+00,9.175704710e+00,-3.211535368e-02,0.000000000e+00,0,none
-1.277817830e-01,1.014666618e+00,-1.128360278e-02,-8.108676407e-02,3.200505523e+00,1.010228016e+00,-4.536568121e-02,9.230214292e-01,-1.684626055e-01,-1.539519680e-01,2.891171689e+00,9.172005793e-01,1.899903133e+00,1.860210934e+01,-2.065829840e-02,1.000000000e-02,0,none
-1.698271349e+00,2.612915345e+00,7.821663802e+00,8.111481565e-01,8.226291203e+00,1.066649541e+01,1.151087001e+00,1.103072296e+00,-1.574174076e-02,1.216373240e-01,4.031341884e+00,1.863232003e+00,1.225322195e+01,6.980790978e+01,2.574645199e-02,3.700000000e-01,1,sensor_bias
-9.901399287e-01,2.151652677e+00,5.834237298e+00,7.149372994e-01,6.428408670e+00,8.114232499e+00,1.181226439e+00,1.072895444e+00,-7.073234739e-01,1.043419373e-01,4.031341884e+00,1.775827633e+00,8.156386857e+00,4.159342550e+01,-1.934564213e-01,2.800000000e-01,1,sensor_bias
-2.831066115e-01,1.605652683e+00,3.377770871e+00,5.160058132e-01,4.376577969e+00,4.830351658e+00,1.122045519e+00,1.104518068e+00,-1.248343467e+00,1.519366565e-01,4.031341884e+00,1.988110172e+00,5.137216200e+00,3.200538481e+01,-3.471550008e-01,1.400000000e-01,1,sensor_bias
3.244560847e-01,1.144990156e+00,2.469371561e-01,1.103380389e-01,3.626393884e+00,1.323045607e+00,8.161512520e-01,1.028526229e+00,-1.000839488e+00,7.259752902e-02,3.079785267e+00,1.436254698e+00,3.140243278e+00,1.437615917e+01,-6.367666040e-02,5.000000000e-02,1,sensor_bias
-1.107217800e-01,9.012089539e-01,3.070517442e-01,-2.081167886e-01,2.536277005e+00,9.104343523e-01,7.828203312e-03,1.064968101e+00,-3.475523515e-01,5.880608893e-02,2.568479528e+00,1.015658170e+00,1.958655228e+00,9.570795314e+00,5.289533002e-02,1.000000000e-02,0,none
-3.222688732e-02,1.015900661e+00,-2.084693300e-01,-9.714836527e-02,2.956999633e+00,9.535542383e-01,-1.054304193e-01,9.494874210e-01,-1.195695820e-01,1.553082186e-02,3.056828079e+00,1.119916426e+00,1.945734661e+00,1.249838224e+01,-7.513838538e-02,2.000000000e-02,0,none
-1.549432317e-02,9.872849204e-01,-5.875952032e-01,-1.050425707e-01,2.447955608e+00,1.347438701e+00,5.404092004e-01,1.086787520e+00,9.505342368e-01,-1.189594063e-01,2.974485032e+00,1.338565135e+00,2.448120805e+00,9.442596310e+00,-1.115997628e-01,2.000000000e-02,2,sensor_drift
-4.293396091e-02,9.723888331e-01,-4.998573669e-01,-1.460826526e-01,2.473384487e+00,1.029104092e+00,6.238888991e-01,1.076703069e+00,8.683694543e-01,-1.475203335e-01,2.974485032e+00,1.523909367e+00,2.495910225e+00,9.806874747e+00,-1.948545959e-01,3.000000000e-02,2,sensor_drift
-1.694898310e-01,9.789927013e-01,-7.430419214e-01,-1.234831559e-02,2.473384487e+00,1.305888077e+00,7.385519120e-01,1.049165408e+00,1.291020811e+00,-5.563331284e-02,2.974485032e+00,1.811188597e+00,2.633360491e+00,9.806874747e+00,-1.915838928e-01,3.000000000e-02,2,sensor_drift
-4.662579539e-01,9.749820978e-01,-1.639793646e+00,2.253583598e-01,2.814987988e+00,2.514452095e+00,9.781850115e-01,1.030782178e+00,1.252370176e+00,2.716456824e-02,3.726764870e+00,1.676759831e+00,3.187344386e+00,1.397293090e+01,-2.358130567e-01,5.000000000e-02,2,sensor_drift
1.696186916e-01,8.664691215e-01,8.951197866e-03,3.773715942e-02,2.149916390e+00,1.122955652e+00,1.510880219e-01,9.358968678e-01,9.828568786e-02,-8.603700095e-02,2.380018965e+00,1.219268427e+00,1.678269777e+00,8.530068513e+00,-1.156368910e-01,0.000000000e+00,0,none
-2.824899700e-02,9.788976252e-01,-6.313525192e-01,-7.200656428e-02,2.695777038e+00,1.090729868e+00,-1.571281661e-01,1.115285169e+00,8.420754690e-02,-7.527214330e-02,2.688145897e+00,7.574560589e-01,2.227588836e+00,1.337056784e+01,4.554489606e-03,1.000000000e-02,0,none
3.863621707e-01,1.058679047e+00,7.507626759e-01,-1.192860699e-01,2.824131619e+00,1.482557578e+00,-1.035665760e+00,2.506331547e-01,-3.014070965e-01,9.501555896e-01,1.361063159e+00,1.061157118e+00,2.405497596e+00,8.657692127e+00,-8.051614749e-02,0.000000000e+00,3,sensor_stuck
4.713513989e-01,1.097861255e+00,9.541996531e-01,-7.207605348e-02,3.153805131e+00,1.586342473e+00,-1.025899790e+00,2.709395650e-01,3.446715333e-01,9.506940163e-01,1.361063159e+00,1.116823150e+00,2.553350104e+00,1.015695151e+01,7.155739853e-02,1.000000000e-02,3,sensor_stuck
6.477229982e-01,1.155376959e+00,9.767487219e-01,-8.210531329e-02,3.498282819e+00,1.585237799e+00,-8.873642707e-01,4.870155573e-01,1.394838077e+00,9.605686520e-01,1.361063159e+00,1.985577970e+00,2.779040502e+00,1.225532617e+01,1.924843855e-01,2.000000000e-02,3,sensor_stuck
7.366037585e-01,1.124164251e+00,9.288900864e-02,-6.462033629e-02,3.498282819e+00,1.427553055e+00,-2.899880394e-01,1.002700517e+00,3.322485961e+00,9.682866295e-01,1.976610801e+00,4.302600402e+00,2.895831748e+00,1.225532617e+01,-2.520186157e-02,2.000000000e-02,3,sensor_stuck
-1.778175586e-01,1.052730095e+00,3.540473752e-01,-5.397696991e-02,2.915520522e+00,7.837269021e-01,2.062750006e-02,9.901783355e-01,1.391684479e-01,5.778304633e-02,2.685576982e+00,7.779719358e-01,2.120738367e+00,9.130055709e+00,1.526305738e-01,0.000000000e+00,0,none
-9.147193280e-02,1.085615514e+00,-5.488232988e-01,-5.576955635e-02,2.610279206e+00,1.401471216e+00,-1.706976536e-01,8.845258587e-01,-5.955484754e-01,-4.363505985e-02,2.683111677e+00,1.252883903e+00,1.998451843e+00,1.020732025e+01,-1.254806735e-01,1.000000000e-02,0,none
1.234121616e+00,4.823929811e+00,1.585035325e+01,9.574809185e-01,1.132151525e+01,1.970210932e+01,3.521049057e-01,1.364949085e+00,-2.957332808e+00,4.719281000e-01,4.166258008e+00,4.568395726e+00,2.678041885e+01,1.295239182e+02,-4.773977435e-01,7.100000000e-01,4,sensor_dropout
2.896264888e+00,3.724226521e+00,1.248779525e+01,9.584678315e-01,7.992061073e+00,1.526828729e+01,1.331220786e-01,1.542606026e+00,-4.224595062e+00,5.682811404e-01,4.166258008e+00,5.543891675e+00,2.465556832e+01,7.177821056e+01,-7.461211363e-01,7.100000000e-01,4,sensor_dropout
4.774718491e+00,2.849175078e+00,9.788575000e+00,9.631548720e-01,9.204567878e+00,1.200001683e+01,-5.643417730e-01,1.646881284e+00,-4.653607961e+00,6.501495578e-01,4.229097493e+00,6.093940913e+00,3.394643490e+01,1.009947480e+02,-7.934813230e-01,7.400000000e-01,4,sensor_dropout
7.079232016e+00,2.386264178e+00,8.256825840e+00,9.705257802e-01,1.085063026e+01,1.038259650e+01,-1.851576700e+00,1.977463467e+00,-5.929573102e+00,7.134635183e-01,6.405747771e+00,7.461460224e+00,6.314848070e+01,1.587697814e+02,-8.593273580e-01,9.900000000e-01,4,sensor_dropout
-7.616756017e-02,9.213135639e-01,9.396243714e-01,5.481156422e-02,3.570676417e+00,1.619285251e+00,-9.519646657e-02,9.535727321e-01,4.233455505e-02,2.036658372e-03,2.763359272e+00,9.659912584e-01,1.772983503e+00,1.295453988e+01,-7.420198962e-02,1.000000000e-02,0,none
-3.923314326e-02,9.746096655e-01,7.385497743e-02,-9.892929900e-02,2.633333993e+00,7.817507773e-01,7.959903919e-02,1.099279614e+00,-2.476173077e-01,-2.237355329e-02,4.014300556e+00,1.373038782e+00,2.166154916e+00,1.924237819e+01,-3.905218122e-02,1.000000000e-02,0,none
1.353169755e-01,1.062501294e+00,6.640149041e-01,-1.797180052e-01,2.764735889e+00,1.276829416e+00,3.043506630e-01,1.066448720e+00,1.208270789e+00,1.609552532e-01,3.221515333e+00,1.816156415e+00,2.377161882e+00,1.037916807e+01,1.329285414e-01,2.000000000e-02,5,actuator_loss_of_effectiveness
1.462754235e-01,1.033183449e+00,4.840766401e-01,-1.568667039e-01,2.764735889e+00,1.209982883e+00,5.256150404e-01,1.012501040e+00,1.118350733e+00,2.153205893e-01,3.565394590e+00,1.763103995e+00,2.390294066e+00,1.280280958e+01,9.213620846e-02,2.000000000e-02,5,actuator_loss_of_effectiveness
2.729597079e-01,1.062738881e+00,4.362269795e-01,-1.760460683e-01,2.770502733e+00,7.549498182e-01,6.568305895e-01,1.017989534e+00,7.461416143e-01,1.799636673e-01,3.565394590e+00,1.709884976e+00,2.671650047e+00,1.613795997e+01,1.509320111e-01,3.000000000e-02,5,actuator_loss_of_effectiveness
5.812434872e-01,1.189931845e+00,1.318705928e+00,5.406185320e-02,3.871090373e+00,2.002892553e+00,7.522979225e-01,1.065009705e+00,7.823468175e-01,1.833938690e-01,3.565394590e+00,1.654048811e+00,3.453979623e+00,1.613795997e+01,1.239242915e-01,7.000000000e-02,5,actuator_loss_of_effectiveness
-1.444647094e-01,1.065980873e+00,6.405089620e-02,-1.125183110e-01,2.863311664e+00,1.046585960e+00,1.114955581e-01,1.125878859e+00,3.169849780e-01,1.633291099e-01,2.963116468e+00,1.705317579e+00,2.437219738e+00,1.103670927e+01,5.883383711e-02,1.000000000e-02,0,none
6.797537175e-02,9.681118639e-01,1.173505045e-01,-7.255358260e-02,3.287703507e+00,9.709217852e-01,4.055085990e-02,9.111522739e-01,3.019844473e-01,1.661754948e-01,2.188859888e+00,1.308794210e+00,1.773704071e+00,1.150429305e+01,-1.581673683e-03,1.000000000e-02,0,none
1.965495146e-01,1.175863034e+00,2.017846502e+00,3.454485301e-01,3.304128198e+00,2.932791346e+00,6.797061627e-01,1.237331078e+00,2.448716803e+00,2.865415532e-01,4.496181596e+00,3.263590757e+00,3.414274250e+00,2.465612884e+01,2.810458691e-01,8.000000000e-02,6,actuator_stuck
